Ref_No,Job_ID,Task_ID,DataCenter_ID,VM_ID,Job_Depth,Actual_CPU_Time,Start_Time,Finish_Time
HEFT00012,261,"262",2,3,2,352.77423776151323,12.479503073818252,365.2537408353315
HEFT00012,157,"158",2,0,1,17.179926765939285,349.17520409392205,366.35513085986133
HEFT00012,108,"109",2,8,1,17.32371761561251,350.02487729653643,367.34859491214894
HEFT00012,56,"57",2,7,1,20.72999463718702,348.29212968672664,369.02212432391366
HEFT00012,115,"116",2,4,1,18.445673600803843,352.4977793944385,370.94345299524235
HEFT00012,262,"263",2,1,2,359.02392923890085,12.479503073818252,371.5034323127191
HEFT00012,160,"161",2,0,1,17.74274135473837,366.35513085986133,384.0978722145997
HEFT00012,110,"111",2,8,1,17.934734818790616,367.34859491214894,385.28332973093956
HEFT00012,57,"58",2,7,1,19.8925779560455,369.02212432391366,388.91470227995916
HEFT00012,123,"124",2,4,1,18.31041012387766,370.94345299524235,389.25386311912
HEFT00012,233,"234",2,2,2,351.84949116229245,37.43047240455784,389.2799635668503
HEFT00012,167,"168",2,0,1,17.327315516131137,384.0978722145997,401.42518773073084
HEFT00012,111,"112",2,8,1,17.592838391948135,385.28332973093956,402.8761681228877
HEFT00012,139,"140",2,4,1,18.37492738139008,389.25386311912,407.6287905005101
HEFT00012,59,"60",2,7,1,20.40232351466858,388.91470227995916,409.31702579462774
HEFT00012,168,"169",2,0,1,17.868943542228862,401.42518773073084,419.2941312729597
HEFT00012,114,"115",2,8,1,17.339531777523007,402.8761681228877,420.2156999004107
HEFT00012,142,"143",2,4,1,18.550196113187326,407.6287905005101,426.1789866136974
HEFT00012,63,"64",2,7,1,20.23745101514811,409.31702579462774,429.55447680977585
HEFT00012,171,"172",2,0,1,17.686347172139108,419.2941312729597,436.9804784450988
HEFT00012,120,"121",2,8,1,17.201053054492036,420.2156999004107,437.41675295490273
HEFT00012,143,"144",2,4,1,18.09091319435214,426.1789866136974,444.26989980804956
HEFT00012,64,"65",2,7,1,20.152677900234494,429.55447680977585,449.70715471001034
HEFT00012,174,"175",2,0,1,17.209914204404583,436.9804784450988,454.1903926495034
HEFT00012,130,"131",2,8,1,18.346352112901286,437.41675295490273,455.763105067804
HEFT00012,145,"146",2,4,1,19.170652812202036,444.26989980804956,463.4405526202516
HEFT00012,65,"66",2,7,1,20.690260655339273,449.70715471001034,470.3974153653496
HEFT00012,175,"176",2,0,1,17.533269649615647,454.1903926495034,471.72366229911904
HEFT00012,131,"132",2,8,1,16.995687950269257,455.763105067804,472.7587930180733
HEFT00012,146,"147",2,4,1,18.644289348870643,463.4405526202516,482.08484196912224
HEFT00012,353,"354",2,10,2,428.58915198339935,55.50572133368533,484.09487331708465
HEFT00012,177,"178",2,0,1,17.366305049036725,471.72366229911904,489.08996734815577
HEFT00012,138,"139",2,8,1,17.905520735311256,472.7587930180733,490.66431375338453
HEFT00012,66,"67",2,7,1,20.455133682152564,470.3974153653496,490.8525490475022
HEFT00012,148,"149",2,4,1,18.538686099358983,482.08484196912224,500.6235280684812
HEFT00012,178,"179",2,0,1,18.008622044937056,489.08996734815577,507.0985893930928
HEFT00012,141,"142",2,8,1,17.633622044937056,490.66431375338453,508.2979357983216
HEFT00012,71,"72",2,7,1,21.25028871160373,490.8525490475022,512.1028377591059
HEFT00012,165,"166",2,4,1,18.975813187128153,500.6235280684812,519.5993412556094
HEFT00012,180,"181",2,0,1,17.665101821633527,507.0985893930928,524.7636912147264
HEFT00012,161,"162",2,8,1,17.43716064516292,508.2979357983216,525.7350964434845
HEFT00012,75,"76",2,7,1,20.25774888045703,512.1028377591059,532.3605866395629
HEFT00012,170,"171",2,4,1,18.6371195098277,519.5993412556094,538.2364607654371
HEFT00012,188,"189",2,0,1,17.546359084643655,524.7636912147264,542.31005029937
HEFT00012,169,"170",2,8,1,17.439332940852864,525.7350964434845,543.1744293843374
HEFT00012,83,"84",2,7,1,20.543254509480334,532.3605866395629,552.9038411490433
HEFT00012,176,"177",2,4,1,18.260911852137724,538.2364607654371,556.4973726175748
HEFT00012,189,"190",2,0,1,17.255188221720687,542.31005029937,559.5652385210907
HEFT00012,172,"173",2,8,1,17.064011751132398,543.1744293843374,560.2384411354698
HEFT00012,86,"87",2,7,1,19.718913711916684,552.9038411490433,572.62275486096
HEFT00012,185,"186",2,4,1,18.301081544084468,556.4973726175748,574.7984541616593
HEFT00012,199,"200",2,0,1,16.830926188401804,559.5652385210907,576.3961647094925
HEFT00012,173,"174",2,8,1,17.668344489055357,560.2384411354698,577.9067856245251
HEFT00012,187,"188",2,4,1,17.515674120208473,574.7984541616593,592.3141282818677
HEFT00012,97,"98",2,7,1,20.48353028365284,572.62275486096,593.1062851446128
HEFT00012,203,"204",2,0,1,17.514699339453955,576.3961647094925,593.9108640489465
HEFT00012,179,"180",2,8,1,17.463228751218708,577.9067856245251,595.3700143757438
HEFT00012,192,"193",2,4,1,18.486830149820207,592.3141282818677,610.800958431688
HEFT00012,217,"218",2,0,1,17.041361758048083,593.9108640489465,610.9522258069945
HEFT00012,182,"183",2,8,1,17.89266894759055,595.3700143757438,613.2626833233344
HEFT00012,98,"99",2,7,1,20.952476610094095,593.1062851446128,614.0587617547069
HEFT00012,256,"257",2,5,2,447.4848511428918,179.58793866792735,627.0727898108191
HEFT00012,218,"219",2,0,1,17.809034976841758,610.9522258069945,628.7612607838363
HEFT00012,194,"195",2,4,1,18.741770883616823,610.800958431688,629.5427293153048
HEFT00012,190,"191",2,8,1,17.030045991970383,613.2626833233344,630.2927293153048
HEFT00012,99,"100",2,7,1,20.70945775667633,614.0587617547069,634.7682195113832
HEFT00012,346,"347",2,3,2,278.1212772554531,365.2537408353315,643.3750180907846
HEFT00012,223,"224",2,0,1,17.137878320848586,628.7612607838363,645.8991391046849
HEFT00012,198,"199",2,4,1,18.313577621547893,629.5427293153048,647.8563069368527
HEFT00012,202,"203",2,8,1,18.12975409213618,630.2927293153048,648.422483407441
HEFT00012,102,"103",2,7,1,20.336616837234146,634.7682195113832,655.1048363486174
HEFT00012,227,"228",2,0,1,17.14028432488101,645.8991391046849,663.0394234295659
HEFT00012,442,"443",2,9,2,400.95996722811844,262.56113159411757,663.521098822236
HEFT00012,204,"205",2,8,1,17.30858273505646,648.422483407441,665.7310661424974
HEFT00012,205,"206",2,4,1,18.309199765085282,647.8563069368527,666.1655067019379
HEFT00012,109,"110",2,7,1,20.660670353320597,655.1048363486174,675.765506701938
HEFT00012,228,"229",2,0,1,17.52412088480048,663.0394234295659,680.5635443143664
HEFT00012,206,"207",2,8,1,16.68133438101927,665.7310661424974,682.4124005235167
HEFT00012,231,"232",2,2,2,295.6825172994623,389.2799635668503,684.9624808663126
HEFT00012,214,"215",2,4,1,19.439456681857223,666.1655067019379,685.6049633837952
HEFT00012,113,"114",2,7,1,20.208084132837598,675.765506701938,695.9735908347756
HEFT00012,212,"213",2,8,1,17.5440334485138,682.4124005235167,699.9564339720305
HEFT00012,216,"217",2,4,1,18.672274784039473,685.6049633837952,704.2772381678346
HEFT00012,116,"117",2,7,1,19.78011792129439,695.9735908347756,715.75370875607
HEFT00012,215,"216",2,8,1,17.61181726769962,699.9564339720305,717.5682512397301
HEFT00012,296,"297",2,1,2,348.16926566951355,371.5034323127191,719.6726979822326
HEFT00012,221,"222",2,4,1,17.919061212999395,704.2772381678346,722.196299380834
HEFT00012,119,"120",2,7,1,20.564159252215063,715.75370875607,736.317868008285
HEFT00012,224,"225",2,4,1,18.96684834773066,722.196299380834,741.1631477285647
HEFT00012,122,"123",2,7,1,20.27469148498551,736.317868008285,756.5925594932705
HEFT00012,237,"238",2,6,2,486.6366043577447,287.5421369537076,774.1787413114523
HEFT00012,125,"126",2,7,1,21.122456327985674,756.5925594932705,777.7150158212562
HEFT00012,127,"128",2,7,1,20.767647058823513,777.7150158212562,798.4826628800797
HEFT00012,132,"133",2,7,1,21.399999999999977,798.4826628800797,819.8826628800797
HEFT00012,133,"134",2,7,1,20.05294117647054,819.8826628800797,839.9356040565502
HEFT00012,137,"138",2,7,1,20.83725490196082,839.9356040565502,860.772858958511
HEFT00012,232,"233",2,10,2,380.98503278630324,484.09487331708465,865.0799061033879
HEFT00012,144,"145",2,7,1,20.73841969389639,860.772858958511,881.5112786524074
HEFT00012,149,"150",2,7,1,20.974509803921592,881.5112786524074,902.485788456329
HEFT00012,234,"235",2,3,2,267.7667825421046,643.3750180907846,911.1418006328892
HEFT00012,150,"151",2,7,1,20.75797296087387,902.485788456329,923.2437614172029
HEFT00012,243,"244",2,1,2,209.18791969143354,719.6726979822326,928.8606176736662
HEFT00012,152,"153",2,7,1,20.834503315286838,923.2437614172029,944.0782647324897
HEFT00012,153,"154",2,7,1,19.958823529411802,944.0782647324897,964.0370882619015
HEFT00012,259,"260",2,9,2,303.1359908084504,663.521098822236,966.6570896306864
HEFT00012,159,"160",2,7,1,19.789609211922084,964.0370882619015,983.8266974738236
HEFT00012,275,"276",2,8,2,279.8957011360543,717.5682512397301,997.4639523757844
HEFT00012,162,"163",2,7,1,20.408823529411734,983.8266974738236,1004.2355210032354
HEFT00012,258,"259",2,6,2,232.23568878269214,774.1787413114523,1006.4144300941444
HEFT00012,253,"254",2,5,2,393.20069171953105,627.0727898108191,1020.2734815303502
HEFT00012,164,"165",2,7,1,21.05462719378147,1004.2355210032354,1025.2901481970168
HEFT00012,166,"167",2,7,1,20.974509803921592,1025.2901481970168,1046.2646580009384
HEFT00012,319,"320",2,2,2,364.8683260366075,684.9624808663126,1049.8308069029201
HEFT00012,181,"182",2,7,1,20.737717529432757,1046.2646580009384,1067.0023755303712
HEFT00012,251,"252",2,0,2,403.8239497769206,680.5635443143664,1084.387494091287
HEFT00012,183,"184",2,7,1,20.329236207974645,1067.0023755303712,1087.3316117383458
HEFT00012,186,"187",2,7,1,20.97352941176473,1087.3316117383458,1108.3051411501106
HEFT00012,191,"192",2,7,1,20.252941176470586,1108.3051411501106,1128.5580823265811
HEFT00012,193,"194",2,7,1,20.527450980392132,1128.5580823265811,1149.0855333069733
HEFT00012,235,"236",2,3,2,244.0365789450126,911.1418006328892,1155.1783795779018
HEFT00012,229,"230",2,4,2,420.02834373744884,741.1631477285647,1161.1914914660135
HEFT00012,196,"197",2,7,1,19.73733070805997,1149.0855333069733,1168.8228640150332
HEFT00012,383,"384",2,9,2,207.24605361645854,966.6570896306864,1173.903143247145
HEFT00012,329,"330",2,6,2,178.28653133481873,1006.4144300941444,1184.7009614289632
HEFT00012,197,"198",2,7,1,20.033979766871198,1168.8228640150332,1188.8568437819044
HEFT00012,252,"253",2,5,2,172.0589801540259,1020.2734815303502,1192.332461684376
HEFT00012,201,"202",2,7,1,20.787382608353937,1188.8568437819044,1209.6442263902584
HEFT00012,207,"208",2,7,1,20.632352941176578,1209.6442263902584,1230.276579331435
HEFT00012,384,"385",2,2,2,181.51165352117687,1049.8308069029201,1231.342460424097
HEFT00012,273,"274",2,8,2,246.8923969372015,997.4639523757844,1244.356349312986
HEFT00012,208,"209",2,7,1,20.591534687433295,1230.276579331435,1250.8681140188683
HEFT00012,248,"249",2,10,2,393.83397594055873,865.0799061033879,1258.9138820439466
HEFT00012,238,"239",2,1,2,333.77353324308297,928.8606176736662,1262.6341509167491
HEFT00012,209,"210",2,7,1,20.39642905474375,1250.8681140188683,1271.264543073612
HEFT00012,241,"242",2,0,2,193.61703262909532,1084.387494091287,1278.0045267203823
HEFT00012,210,"211",2,7,1,20.683120901672282,1271.264543073612,1291.9476639752843
HEFT00012,211,"212",2,7,1,21.200980392156907,1291.9476639752843,1313.1486443674412
HEFT00012,220,"221",2,7,1,20.513725490196066,1313.1486443674412,1333.6623698576373
HEFT00012,222,"223",2,7,1,21.113725490195975,1333.6623698576373,1354.7760953478332
HEFT00012,226,"227",2,7,1,20.336274509803843,1354.7760953478332,1375.112369857637
HEFT00012,448,"449",2,2,2,164.21486096530452,1231.342460424097,1395.5573213894015
HEFT00012,236,"237",2,3,2,251.34494891449322,1155.1783795779018,1406.523328492395
HEFT00012,245,"246",2,1,2,159.06446196034085,1262.6341509167491,1421.69861287709
HEFT00012,249,"250",2,6,2,284.87401508449057,1184.7009614289632,1469.5749765134537
HEFT00012,263,"264",2,9,2,338.01331086956657,1173.903143247145,1511.9164541167115
HEFT00012,246,"247",2,0,2,254.53907375773565,1278.0045267203823,1532.543600478118
HEFT00012,250,"251",2,3,2,155.99744093549475,1406.523328492395,1562.5207694278897
HEFT00012,247,"248",2,5,2,375.6645936486573,1192.332461684376,1567.9970553330334
HEFT00012,313,"314",2,2,2,213.54525081561906,1395.5573213894015,1609.1025722050206
HEFT00012,242,"243",2,10,2,359.4269346751805,1258.9138820439466,1618.3408167191271
HEFT00012,333,"334",2,8,2,394.7287484518929,1244.356349312986,1639.0850977648788
HEFT00012,347,"348",2,6,2,212.926121251425,1469.5749765134537,1682.5010977648788
HEFT00012,240,"241",2,1,2,284.6954528298777,1421.69861287709,1706.3940657069677
HEFT00012,230,"231",2,4,2,582.6894623528424,1161.1914914660135,1743.880953818856
HEFT00012,332,"333",2,10,2,167.70628130035584,1618.3408167191271,1786.047098019483
HEFT00012,303,"304",2,5,2,249.16761115672352,1567.9970553330334,1817.1646664897569
HEFT00012,266,"267",2,3,2,256.42116748297326,1562.5207694278897,1818.941936910863
HEFT00012,269,"270",2,9,2,361.87655900124855,1511.9164541167115,1873.79301311796
HEFT00012,264,"265",2,2,2,267.12000706184153,1609.1025722050206,1876.222579266862
HEFT00012,270,"271",2,3,2,126.1340162778663,1818.941936910863,1945.0759531887293
HEFT00012,267,"268",2,0,2,440.78582777193606,1532.543600478118,1973.329428250054
HEFT00012,268,"269",2,1,2,273.83608643140064,1706.3940657069677,1980.2301521383683
HEFT00012,380,"381",2,10,2,221.87020145430847,1786.047098019483,2007.9172994737914
HEFT00012,244,"245",2,2,2,134.92664307784526,1876.222579266862,2011.1492223447074
HEFT00012,272,"273",2,5,2,194.80219112549162,1817.1646664897569,2011.9668576152485
HEFT00012,392,"393",2,7,2,648.1613505027094,1375.112369857637,2023.2737203603465
HEFT00012,260,"261",2,6,2,346.3493498681951,1682.5010977648788,2028.8504476330738
HEFT00012,265,"266",2,9,2,270.33841182750484,1873.79301311796,2144.131424945465
HEFT00012,363,"364",2,1,2,196.1613555371896,1980.2301521383683,2176.391507675558
HEFT00012,318,"319",2,8,2,546.62912232898,1639.0850977648788,2185.714220093859
HEFT00012,279,"280",2,0,2,226.20654163938957,1973.329428250054,2199.5359698894435
HEFT00012,387,"388",2,3,2,260.9014170051282,1945.0759531887293,2205.9773701938575
HEFT00012,271,"272",2,2,2,199.83671774738264,2011.1492223447074,2210.98594009209
HEFT00012,364,"365",2,4,2,474.42579046903825,1743.880953818856,2218.306744287894
HEFT00012,283,"284",2,1,2,123.76115181399064,2176.391507675558,2300.1526594895486
HEFT00012,311,"312",2,6,2,294.91966640192936,2028.8504476330738,2323.770114035003
HEFT00012,358,"359",2,5,2,328.59751159677535,2011.9668576152485,2340.564369212024
HEFT00012,306,"307",2,10,2,342.0470697382325,2007.9172994737914,2349.964369212024
HEFT00012,239,"240",2,7,2,346.1602566948145,2023.2737203603465,2369.433977055161
HEFT00012,413,"414",2,8,2,199.1029268959428,2185.714220093859,2384.8171469898016
HEFT00012,317,"318",2,3,2,191.3435819709821,2205.9773701938575,2397.3209521648396
HEFT00012,424,"425",2,9,2,300.6077936533479,2144.131424945465,2444.739218598813
HEFT00012,257,"258",2,2,2,331.6268725077939,2210.98594009209,2542.612812599884
HEFT00012,255,"256",2,1,2,281.25332787765683,2300.1526594895486,2581.4059873672054
HEFT00012,350,"351",2,10,2,256.63409464420965,2349.964369212024,2606.5984638562336
HEFT00012,298,"299",2,3,2,218.66208804857297,2397.3209521648396,2615.9830402134126
HEFT00012,357,"358",2,7,2,270.75690629550627,2369.433977055161,2640.1908833506673
HEFT00012,282,"283",2,5,2,300.9745435307609,2340.564369212024,2641.5389127427848
HEFT00012,281,"282",2,1,2,157.94729972925052,2581.4059873672054,2739.353287096456
HEFT00012,355,"356",2,8,2,359.3155518713602,2384.8171469898016,2744.1326988611618
HEFT00012,336,"337",2,0,2,547.1641860444902,2199.5359698894435,2746.7001559339337
HEFT00012,341,"342",2,6,2,423.00945454545445,2323.770114035003,2746.7795685804576
HEFT00012,291,"292",2,9,2,313.5290061771075,2444.739218598813,2758.2682247759203
HEFT00012,385,"386",2,2,2,224.14389637528666,2542.612812599884,2766.7567089751706
HEFT00012,287,"288",2,4,2,556.6247898621018,2218.306744287894,2774.931534149996
HEFT00012,337,"338",2,10,2,266.1982740555177,2606.5984638562336,2872.7967379117513
HEFT00012,308,"309",2,9,2,177.69663413641274,2758.2682247759203,2935.964858912333
HEFT00012,274,"275",2,3,2,333.40596887649554,2615.9830402134126,2949.389009089908
HEFT00012,286,"287",2,5,2,350.8748124459876,2641.5389127427848,2992.4137251887723
HEFT00012,429,"430",2,1,2,266.2915652898346,2739.353287096456,3005.6448523862905
HEFT00012,254,"255",2,7,2,383.27847883954473,2640.1908833506673,3023.469362190212
HEFT00012,301,"302",2,2,2,277.97403511113134,2766.7567089751706,3044.730744086302
HEFT00012,290,"291",2,4,2,296.3595246216205,2774.931534149996,3071.2910587716165
HEFT00012,320,"321",2,0,2,330.9531268769306,2746.7001559339337,3077.6532828108643
HEFT00012,302,"303",2,9,2,161.7820830026617,2935.964858912333,3097.7469419149947
HEFT00012,289,"290",2,1,2,138.67809780171365,3005.6448523862905,3144.322950188004
HEFT00012,324,"325",2,6,2,449.9455634257283,2746.7795685804576,3196.725132006186
HEFT00012,305,"306",2,2,2,180.1770338759634,3044.730744086302,3224.9077779622653
HEFT00012,280,"281",2,8,2,505.8445235455479,2744.1326988611618,3249.9772224067096
HEFT00012,316,"317",2,3,2,319.1417394456703,2949.389009089908,3268.5307485355784
HEFT00012,339,"340",2,10,2,408.51081313166424,2872.7967379117513,3281.3075510434155
HEFT00012,454,"455",2,4,2,227.55145730676395,3071.2910587716165,3298.8425160783804
HEFT00012,368,"369",2,5,2,337.0112892196016,2992.4137251887723,3329.425014408374
HEFT00012,325,"326",2,1,2,220.21219865677085,3144.322950188004,3364.535148844775
HEFT00012,277,"278",2,9,2,330.0784919792277,3097.7469419149947,3427.8254338942224
HEFT00012,307,"308",2,3,2,171.25460418157672,3268.5307485355784,3439.785352717155
HEFT00012,309,"310",2,7,2,416.3686274509805,3023.469362190212,3439.8379896411925
HEFT00012,396,"397",2,6,2,273.5360388927875,3196.725132006186,3470.2611708989734
HEFT00012,369,"370",2,2,2,264.7492151113197,3224.9077779622653,3489.656993073585
HEFT00012,276,"277",2,0,2,462.0184281695074,3077.6532828108643,3539.6717109803717
HEFT00012,340,"341",2,10,2,316.13093109683086,3281.3075510434155,3597.4384821402464
HEFT00012,335,"336",2,1,2,254.38368489836694,3364.535148844775,3618.918833743142
HEFT00012,330,"331",2,3,2,187.1390619493759,3439.785352717155,3626.924414666531
HEFT00012,352,"353",2,9,2,245.65395459429828,3427.8254338942224,3673.4793884885207
HEFT00012,343,"344",2,6,2,216.53312668045646,3470.2611708989734,3686.79429757943
HEFT00012,314,"315",2,7,2,289.86709225196273,3439.8379896411925,3729.7050818931552
HEFT00012,299,"300",2,2,2,257.3116131902184,3489.656993073585,3746.9686062638034
HEFT00012,386,"387",2,8,2,504.0779851642833,3249.9772224067096,3754.055207570993
HEFT00012,349,"350",2,5,2,427.5306607644893,3329.425014408374,3756.9556751728633
HEFT00012,322,"323",2,3,2,140.8044720740645,3626.924414666531,3767.7288867405955
HEFT00012,374,"375",2,1,2,174.88347595505456,3618.918833743142,3793.8023096981965
HEFT00012,365,"366",2,4,2,516.2543740393967,3298.8425160783804,3815.096890117777
HEFT00012,404,"405",2,10,2,241.9016681656185,3597.4384821402464,3839.340150305865
HEFT00012,323,"324",2,3,2,149.53566742118028,3767.7288867405955,3917.264554161776
HEFT00012,376,"377",2,0,2,394.3957867627614,3539.6717109803717,3934.067497743133
HEFT00012,288,"289",2,9,2,261.3879929078994,3673.4793884885207,3934.86738139642
HEFT00012,370,"371",2,5,2,229.60709700512007,3756.9556751728633,3986.5627721779833
HEFT00012,407,"408",2,10,2,204.43265322008074,3839.340150305865,4043.7728035259456
HEFT00012,389,"390",2,8,2,336.1693933405736,3754.055207570993,4090.2246009115665
HEFT00012,285,"286",2,2,2,348.79375576184975,3746.9686062638034,4095.762362025653
HEFT00012,377,"378",2,1,2,354.3447472602388,3793.8023096981965,4148.147056958435
HEFT00012,293,"294",2,3,2,238.0590629184253,3917.264554161776,4155.323617080201
HEFT00012,292,"293",2,6,2,477.1591376825895,3686.79429757943,4163.953435262019
HEFT00012,344,"345",2,0,2,250.69705771512463,3934.067497743133,4184.764555458258
HEFT00012,321,"322",2,7,2,492.6918265062791,3729.7050818931552,4222.396908399434
HEFT00012,359,"360",2,9,2,297.32592025490476,3934.86738139642,4232.193301651325
HEFT00012,417,"418",2,5,2,267.0674032208367,3986.5627721779833,4253.63017539882
HEFT00012,334,"335",2,4,2,442.81912444188174,3815.096890117777,4257.916014559659
HEFT00012,409,"410",2,10,2,344.6918003754058,4043.7728035259456,4388.464603901351
HEFT00012,397,"398",2,8,2,311.2285650812878,4090.2246009115665,4401.453165992854
HEFT00012,371,"372",2,2,2,311.6554531369925,4095.762362025653,4407.417815162646
HEFT00012,401,"402",2,1,2,271.21594951755014,4148.147056958435,4419.3630064759855
HEFT00012,406,"407",2,3,2,307.06019101932543,4155.323617080201,4462.3838080995265
HEFT00012,360,"361",2,6,2,369.9598273829615,4163.953435262019,4533.913262644981
HEFT00012,394,"395",2,3,2,135.910986762603,4462.3838080995265,4598.2947948621295
HEFT00012,428,"429",2,5,2,352.8162560698556,4253.63017539882,4606.446431468676
HEFT00012,304,"305",2,9,2,384.35144279000906,4232.193301651325,4616.544744441334
HEFT00012,372,"373",2,8,2,224.34648040926368,4401.453165992854,4625.799646402118
HEFT00012,284,"285",2,4,2,406.4911493249765,4257.916014559659,4664.407163884635
HEFT00012,315,"316",2,1,2,269.2044469639759,4419.3630064759855,4688.567453439961
HEFT00012,403,"404",2,0,2,504.389161268703,4184.764555458258,4689.153716726961
HEFT00012,414,"415",2,10,2,314.76999056855584,4388.464603901351,4703.234594469907
HEFT00012,400,"401",2,2,2,317.9024782895858,4407.417815162646,4725.320293452231
HEFT00012,399,"400",2,3,2,167.12798463779382,4598.2947948621295,4765.422779499923
HEFT00012,278,"279",2,7,2,552.2601848259792,4222.396908399434,4774.6570932254135
HEFT00012,416,"417",2,1,2,174.37971217428367,4688.567453439961,4862.947165614245
HEFT00012,312,"313",2,8,2,255.21778065003582,4625.799646402118,4881.017427052154
HEFT00012,431,"432",2,10,2,222.98095170450324,4703.234594469907,4926.2155461744105
HEFT00012,300,"301",2,6,2,396.861556256702,4533.913262644981,4930.774818901683
HEFT00012,433,"434",2,2,2,234.31097965405752,4725.320293452231,4959.631273106289
HEFT00012,402,"403",2,5,2,370.5823032274593,4606.446431468676,4977.028734696135
HEFT00012,418,"419",2,9,2,373.20766681093846,4616.544744441334,4989.752411252272
HEFT00012,367,"368",2,4,2,331.2490935214828,4664.407163884635,4995.656257406118
HEFT00012,328,"329",2,3,2,279.0756899812832,4765.422779499923,5044.4984694812065
HEFT00012,375,"376",2,0,2,392.80427851058266,4689.153716726961,5081.957995237543
HEFT00012,310,"311",2,7,2,319.20482358075697,4774.6570932254135,5093.8619168061705
HEFT00012,456,"457",2,10,2,218.19934868818655,4926.2155461744105,5144.414894862597
HEFT00012,408,"409",2,1,2,321.3700043259114,4862.947165614245,5184.317169940156
HEFT00012,434,"435",2,5,2,214.86892956599877,4977.028734696135,5191.897664262134
HEFT00012,435,"436",2,2,2,296.42279179858724,4959.631273106289,5256.054064904876
HEFT00012,326,"327",2,9,2,284.354009673546,4989.752411252272,5274.106420925818
HEFT00012,457,"458",2,3,2,232.469443073227,5044.4984694812065,5276.9679125544335
HEFT00012,390,"391",2,6,2,389.5138209254783,4930.774818901683,5320.288639827161
HEFT00012,345,"346",2,10,2,187.27186408682155,5144.414894862597,5331.686758949419
HEFT00012,405,"406",2,8,2,485.8694952959577,4881.017427052154,5366.8869223481115
HEFT00012,453,"454",2,2,2,160.96783334039628,5256.054064904876,5417.0218982452725
HEFT00012,447,"448",2,9,2,196.59901425953558,5274.106420925818,5470.705435185354
HEFT00012,295,"296",2,4,2,490.4084435135019,4995.656257406118,5486.06470091962
HEFT00012,423,"424",2,1,2,308.50968196188387,5184.317169940156,5492.82685190204
HEFT00012,398,"399",2,0,2,434.78381986973,5081.957995237543,5516.741815107273
HEFT00012,294,"295",2,7,2,453.64460418345607,5093.8619168061705,5547.506520989627
HEFT00012,327,"328",2,6,2,245.7626084351923,5320.288639827161,5566.0512482623535
HEFT00012,366,"367",2,3,2,342.01636462725037,5276.9679125544335,5618.984277181684
HEFT00012,443,"444",2,5,2,444.5836069075258,5191.897664262134,5636.4812711696595
HEFT00012,351,"352",2,2,2,250.30725723076102,5417.0218982452725,5667.3291554760335
HEFT00012,419,"420",2,9,2,199.18683838259312,5470.705435185354,5669.892273567947
HEFT00012,388,"389",2,10,2,347.4907810762088,5331.686758949419,5679.177540025627
HEFT00012,427,"428",2,1,2,206.02028481438356,5492.82685190204,5698.847136716424
HEFT00012,379,"380",2,3,2,131.39558404006766,5618.984277181684,5750.3798612217515
HEFT00012,411,"412",2,0,2,293.955298771878,5516.741815107273,5810.697113879151
HEFT00012,452,"453",2,8,2,464.87718499509174,5366.8869223481115,5831.764107343203
HEFT00012,432,"433",2,4,2,371.01933649351304,5486.06470091962,5857.084037413133
HEFT00012,444,"445",2,5,2,226.65687445990625,5636.4812711696595,5863.138145629566
HEFT00012,342,"343",2,6,2,320.4948973672126,5566.0512482623535,5886.546145629566
HEFT00012,412,"413",2,10,2,244.09587833121168,5679.177540025627,5923.273418356839
HEFT00012,378,"379",2,2,2,262.6882371711108,5667.3291554760335,5930.017392647144
HEFT00012,354,"355",2,9,2,326.5119719006052,5669.892273567947,5996.404245468552
HEFT00012,450,"451",2,1,2,336.1920622164507,5698.847136716424,6035.039198932875
HEFT00012,420,"421",2,3,2,311.5832342103622,5750.3798612217515,6061.963095432114
HEFT00012,421,"422",2,7,2,616.4752018934678,5547.506520989627,6163.981722883094
HEFT00012,391,"392",2,6,2,338.1533954353463,5886.546145629566,6224.699541064912
HEFT00012,381,"382",2,2,2,296.18562993892465,5930.017392647144,6226.203022586069
HEFT00012,356,"357",2,5,2,374.7014835029295,5863.138145629566,6237.839629132495
HEFT00012,446,"447",2,4,2,385.55716514593587,5857.084037413133,6242.641202559069
HEFT00012,437,"438",2,3,2,189.0129625303034,6061.963095432114,6250.976057962417
HEFT00012,393,"394",2,9,2,269.2157915514563,5996.404245468552,6265.620037020009
HEFT00012,348,"349",2,1,2,241.8946953777231,6035.039198932875,6276.933894310598
HEFT00012,430,"431",2,10,2,366.09934742711266,5923.273418356839,6289.372765783952
HEFT00012,395,"396",2,0,2,527.6609339980141,5810.697113879151,6338.3580478771655
HEFT00012,338,"339",2,8,2,520.9967183117396,5831.764107343203,6352.760825654943
HEFT00012,425,"426",2,6,2,178.5180118627577,6224.699541064912,6403.21755292767
HEFT00012,361,"362",2,1,2,187.18593369463179,6276.933894310598,6464.1198280052295
HEFT00012,382,"383",2,2,2,245.1123062225888,6226.203022586069,6471.315328808658
HEFT00012,436,"437",2,9,2,218.2147798631113,6265.620037020009,6483.83481688312
HEFT00012,331,"332",2,4,2,270.51529264572946,6242.641202559069,6513.156495204798
HEFT00012,438,"439",2,3,2,295.47064525861697,6250.976057962417,6546.446703221034
HEFT00012,410,"411",2,5,2,322.5810219843306,6237.839629132495,6560.420651116826
